"Formulation_ID","API concentration final(%)","Chitosan","Alginate","Calcium chloride","TPP","Surfactant_MW","Surfactant_HLB","Surfactant  Concentratin (%)","Particle_Size (nm)","Encapsulation_Efficiency  (%)","Loading_capacity (%)","Zeta_Potential (clean)","SlogP","TPSA","AMW","NumRotatableBonds","NumHBD","NumHBA","NumAromaticRings","NumSaturatedRings","NumAliphaticRings"
228,0.115384615384615,0.00184615384615385,0.0184615384615385,0.0184615384615385,0,12600,22,0.461538461538462,284,84.8,24.3,-20.8,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
229,0.0769230769230769,0.000461538461538461,0.0184615384615385,0.0184615384615385,0,12600,22,0.307692307692308,243,33.6,11.4,-21.6,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
230,0.0769230769230769,0.00184615384615385,0.0184615384615385,0.0184615384615385,0,12600,22,0.307692307692308,288,58.9,15.4,-21.3,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
231,0.0769230769230769,0.000461538461538461,0.0184615384615385,0.0184615384615385,0,12600,22,0.615384615384615,231,37.4,7.4,-20.3,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
232,0.0769230769230769,0.00184615384615385,0.0184615384615385,0.0184615384615385,0,12600,22,0.615384615384615,274,69.4,12,-21.2,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
233,0.0384615384615385,0.00115384615384615,0.0184615384615385,0.0184615384615385,0,12600,22,0.307692307692308,258,63.3,11.9,-22.5,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
234,0.115384615384615,0.00115384615384615,0.0184615384615385,0.0184615384615385,0,12600,22,0.307692307692308,281,82.8,23.4,-20.4,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
235,0.0384615384615385,0.00115384615384615,0.0184615384615385,0.0184615384615385,0,12600,22,0.615384615384615,245,73.7,7.3,-22.6,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
236,0.115384615384615,0.00115384615384615,0.0184615384615385,0.0184615384615385,0,12600,22,0.615384615384615,248,84.2,21.5,-19.9,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
237,0.0769230769230769,0.00115384615384615,0.0184615384615385,0.0184615384615385,0,12600,22,0.461538461538462,258,90.7,22,-21.4,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
238,0.0769230769230769,0.00115384615384615,0.0184615384615385,0.0184615384615385,0,12600,22,0.461538461538462,260,87.1,22.6,-22,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
239,0.0769230769230769,0.00115384615384615,0.0184615384615385,0.0184615384615385,0,12600,22,0.461538461538462,251,89.8,21.9,-21.2,-0.9921000000000004,88.84,157.10399999999996,1,2,3,1,0,0
240,0.00258620689655172,0.00206896551724138,0.0413793103448276,0.00924137931034483,0,1310,15,2.06896551724138,198,52.7,4.2,-32.4,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
241,0.00258620689655172,0.00620689655172414,0.0413793103448276,0.00924137931034483,0,1310,15,2.06896551724138,337,65.4,6.1,-24.7,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
242,0.00258620689655172,0.00206896551724138,0.0413793103448276,0.00924137931034483,0,1310,15,3.44827586206896,288,61.7,4.7,-28.2,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
243,0.00258620689655172,0.00620689655172414,0.0413793103448276,0.00924137931034483,0,1310,15,3.44827586206896,353,74.3,6.4,-21.1,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
244,0.00172413793103448,0.00206896551724138,0.0413793103448276,0.00924137931034483,0,1310,15,2.75862068965517,173,55.8,3.2,-30.3,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
245,0.00172413793103448,0.00620689655172414,0.0413793103448276,0.00924137931034483,0,1310,15,2.75862068965517,278,75.2,5.5,-23.5,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
246,0.00344827586206897,0.00206896551724138,0.0413793103448276,0.00924137931034483,0,1310,15,2.75862068965517,202,58.3,4.4,-26.6,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
247,0.00344827586206897,0.00620689655172414,0.0413793103448276,0.00924137931034483,0,1310,15,2.75862068965517,307,75.3,7.2,-20.7,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
248,0.00172413793103448,0.00413793103448276,0.0413793103448276,0.00924137931034483,0,1310,15,2.06896551724138,264,56.3,5.7,-25.7,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
249,0.00172413793103448,0.00413793103448276,0.0413793103448276,0.00924137931034483,0,1310,15,3.44827586206896,312,67.9,5.9,-22.8,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
250,0.00344827586206897,0.00413793103448276,0.0413793103448276,0.00924137931034483,0,1310,15,2.06896551724138,277,61.1,6.5,-24.1,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
251,0.00344827586206897,0.00413793103448276,0.0413793103448276,0.00924137931034483,0,1310,15,3.44827586206896,342,68.7,6.8,-19.1,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
252,0.00258620689655172,0.00413793103448276,0.0413793103448276,0.00924137931034483,0,1310,15,2.75862068965517,286,62.8,6.2,-20.1,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
253,0.00258620689655172,0.00413793103448276,0.0413793103448276,0.00924137931034483,0,1310,15,2.75862068965517,275,63.2,6.1,-21.3,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
254,0.00258620689655172,0.00413793103448276,0.0413793103448276,0.00924137931034483,0,1310,15,2.75862068965517,292,61.9,6,-19.7,8.905400000000004,74.6,596.8520000000002,10,2,4,0,0,2
255,0.025,0.01,0.05,0.03,0,0,0,0,1252,92.51,20.12,-23.97,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
256,0.025,0.05,0.01,0.02,0,0,0,0,4522,94.46,22.49,31.23,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
257,0.025,0.05,0.01,0.01,0,0,0,0,3340,92.17,24.25,11.3,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
258,0.025,0.01,0.005,0.03,0,0,0,0,311.9,92.89,33.17,-21.37,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
259,0.025,0.005,0.05,0.02,0,0,0,0,433.6,91.88,22.97,-31.67,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
260,0.025,0.01,0.01,0.02,0,0,0,0,359.9,92.9,36.12,-23.17,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
261,0.025,0.005,0.01,0.02,0,0,0,0,387.5,94.1,39.3,-25.9,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
262,0.025,0.01,0.005,0.02,0,0,0,0,709.3,92.2,38.34,-24.83,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
263,0.025,0.05,0.01,0.03,0,0,0,0,661.1,91.61,19.91,-14.77,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
264,0.025,0.01,0.01,0.02,0,0,0,0,399.9,91.9,38.12,-25.17,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
265,0.025,0.05,0.005,0.02,0,0,0,0,2010,91.96,22.99,-19.23,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
266,0.025,0.005,0.01,0.03,0,0,0,0,713.7,91.54,32.69,-20.87,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
267,0.025,0.01,0.01,0.03,0,0,0,0,603,92.06,30.69,10.06,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
268,0.025,0.01,0.05,0.02,0,0,0,0,431.9,93.79,22.33,-37.8,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
269,0.025,0.01,0.005,0.02,0,0,0,0,1108,92.1,38.37,-25.83,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
270,0.025,0.01,0.05,0.01,0,0,0,0,356.5,92.95,24.46,-35.53,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
271,0.025,0.005,0.01,0.02,0,0,0,0,233.9,90.38,37.66,-23.47,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
272,0.025,0.01,0.01,0.01,0,0,0,0,496,92.34,41.97,-28,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
273,0.025,0.005,0.01,0.01,0,0,0,0,353.6,91.92,45.96,-30.97,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
274,0.025,0.01,0.005,0.01,0,0,0,0,4284,90.33,45.16,-26.13,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
275,0.025,0.05,0.01,0.02,0,0,0,0,889.7,93.17,22.18,16.33,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
276,0.025,0.01,0.01,0.02,0,0,0,0,359.9,93.9,34.11,-27.17,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
277,0.025,0.05,0.05,0.02,0,0,0,0,675,92.83,16.01,-33.93,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
278,0.025,0.01,0.01,0.01,0,0,0,0,173,92.37,41.99,9.607,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
279,0.025,0.005,0.005,0.02,0,0,0,0,372.3,93.46,42.48,-29.93,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
280,0.025,0.01,0.01,0.03,0,0,0,0,703,92.37,30.79,-16.1,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
281,0.025,0.01,0.05,0.02,0,0,0,0,384.8,90.15,21.47,-32.57,2.0781199999999993,130.15,445.54500000000024,7,3,6,2,1,1
282,0.1,0.03,0.05,0,0,0,0,0,329,6.19,2.68,,-0.7977000000000001,65.72,130.07799999999997,0,2,2,1,0,0
283,0.1,0.04,0.05,0,0,0,0,0,345,9.98,4.89,,-0.7977000000000001,65.72,130.07799999999997,0,2,2,1,0,0
284,0.1,0.05,0.05,0,0,0,0,0,376,12.29,6.62,,-0.7977000000000001,65.72,130.07799999999997,0,2,2,1,0,0
285,0.1,0.03,0.075,0,0,0,0,0,355,14.31,6.84,,-0.7977000000000001,65.72,130.07799999999997,0,2,2,1,0,0
286,0.1,0.04,0.075,0,0,0,0,0,377,16.83,8.85,,-0.7977000000000001,65.72,130.07799999999997,0,2,2,1,0,0
287,0.1,0.05,0.075,0,0,0,0,0,367,15.52,10.91,,-0.7977000000000001,65.72,130.07799999999997,0,2,2,1,0,0
288,0.1,0.03,0.1,0,0,0,0,0,362,13.29,9.18,,-0.7977000000000001,65.72,130.07799999999997,0,2,2,1,0,0
289,0.1,0.04,0.1,0,0,0,0,0,381,18.5,12.89,,-0.7977000000000001,65.72,130.07799999999997,0,2,2,1,0,0
290,0.1,0.05,0.1,0,0,0,0,0,412,26.66,18.93,,-0.7977000000000001,65.72,130.07799999999997,0,2,2,1,0,0
291,0.0714,0.0357,0,0,0.0143,0,0,0,113.8,19.78,,16.2,1.544,75.01,361.3730000000001,2,1,6,2,1,2
292,0.0714,0.1071,0,0,0.0214,0,0,0,165.5,28.62,,23.8,1.544,75.01,361.3730000000001,2,1,6,2,1,2
293,0.0714,0.25,0,0,0.0214,0,0,0,287.4,24.06,,30.6,1.544,75.01,361.3730000000001,2,1,6,2,1,2
294,0.0714,0.3571,0,0,0.0214,0,0,0,396.1,33.1,,40.3,1.544,75.01,361.3730000000001,2,1,6,2,1,2
295,0.0714,0.1071,0.0014,0,0.0214,0,0,0,227.6,29.88,,28.1,1.544,75.01,361.3730000000001,2,1,6,2,1,2
296,0.0714,0.1071,0.0029,0,0.0214,0,0,0,243.1,29.77,,32.4,1.544,75.01,361.3730000000001,2,1,6,2,1,2
297,0.0714,0.25,0.0071,0,0.0214,0,0,0,439.8,24.82,,37.4,1.544,75.01,361.3730000000001,2,1,6,2,1,2
298,0.0714,0.25,0.0143,0,0.0214,0,0,0,509,22.95,,35.3,1.544,75.01,361.3730000000001,2,1,6,2,1,2
299,0.5,1,0.5,6.66,0.67,0,0,0,,,,,1.9880000000000009,131.36,302.238,1,5,7,3,0,0
300,0.75,1,0.5,6.66,0.67,0,0,0,,82.4,46.5,,1.9880000000000009,131.36,302.238,1,5,7,3,0,0
301,1,1,0.5,6.66,0.67,0,0,0,,,,,1.9880000000000009,131.36,302.238,1,5,7,3,0,0
1,0.375,0.5,0.75,0.06,0,0,0,0,137.5,35,,-35.8,3.776000000000004,12.47,291.822,6,0,2,2,0,0
2,0.75,0.5,0.75,0.06,0,0,0,0,246.8,49.2,,-36.9,3.776000000000004,12.47,291.822,6,0,2,2,0,0
3,0.375,0.5,0.75,0.08,0,0,0,0,326.7,52.9,,-41.5,3.776000000000004,12.47,291.822,6,0,2,2,0,0
4,0.75,0.5,0.75,0.08,0,0,0,0,314.2,59,,-35.8,3.776000000000004,12.47,291.822,6,0,2,2,0,0
5,0.5,0.5,1,0.06,0,0,0,0,473.4,65.8,,-38.5,3.776000000000004,12.47,291.822,6,0,2,2,0,0
6,1,0.5,1,0.06,0,0,0,0,523.1,72.5,,-40.5,3.776000000000004,12.47,291.822,6,0,2,2,0,0
7,0.5,0.5,1,0.08,0,0,0,0,619.5,76.5,,-38,3.776000000000004,12.47,291.822,6,0,2,2,0,0
8,1,0.5,1,0.08,0,0,0,0,691,84.3,,-36.8,3.776000000000004,12.47,291.822,6,0,2,2,0,0
9,0.005,0.075,0.3,0.335,0,0,0,0,462.4,10,,-35,4.3354200000000045,220.14999999999998,822.9529999999996,4,6,15,2,1,4
10,0.005,0.075,0.3,0.335,0,0,0,0,470.8,13,,-34.3,4.3354200000000045,220.14999999999998,822.9529999999996,4,6,15,2,1,4
11,0.01,0.075,0.3,0.335,0,0,0,0,465.6,20,,-32.5,4.3354200000000045,220.14999999999998,822.9529999999996,4,6,15,2,1,4
12,0.005,0.075,0.3,0.335,0,0,0,0,328.1,19,,-30.6,4.3354200000000045,220.14999999999998,822.9529999999996,4,6,15,2,1,4
13,0.005,0.075,0.3,0.335,0,0,0,0,322.1,20,,-29.8,4.3354200000000045,220.14999999999998,822.9529999999996,4,6,15,2,1,4
14,0.005,0.075,0.3,0.335,0,0,0,0,320.1,21,,-30.1,4.3354200000000045,220.14999999999998,822.9529999999996,4,6,15,2,1,4
15,0.01,0.075,0.3,0.335,0,0,0,0,315.8,27,,-31,4.3354200000000045,220.14999999999998,822.9529999999996,4,6,15,2,1,4
16,0.01,0.075,0.3,0.335,0,0,0,0,314.6,29,,-28.9,4.3354200000000045,220.14999999999998,822.9529999999996,4,6,15,2,1,4
17,0.005,0.075,0.3,0.335,0,0,0,0,385.9,22,,-22.2,4.3354200000000045,220.14999999999998,822.9529999999996,4,6,15,2,1,4
18,0.005,0.075,0.3,0.335,0,0,0,0,380.1,20,,-23,4.3354200000000045,220.14999999999998,822.9529999999996,4,6,15,2,1,4
19,0.01,0.075,0.3,0.335,0,0,0,0,378.8,25,,-22.5,4.3354200000000045,220.14999999999998,822.9529999999996,4,6,15,2,1,4
20,0.1,0.32,0.12,0.24,0,0,0,0,120,60,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
21,0.1,0.24,0.08,0.12,0,0,0,0,70,69,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
22,0.1,0.16,0.08,0.18,0,0,0,0,90,67,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
23,0.1,0.16,0.12,0.24,0,0,0,0,85,60,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
24,0.1,0.24,0.08,0.24,0,0,0,0,60,68,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
25,0.1,0.32,0.12,0.12,0,0,0,0,120,60,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
26,0.1,0.24,0.12,0.18,0,0,0,0,65,88,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
27,0.1,0.32,0.16,0.18,0,0,0,0,140,60,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
28,0.1,0.32,0.08,0.18,0,0,0,0,90,69,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
29,0.1,0.24,0.16,0.112,0,0,0,0,90,60,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
30,0.1,0.16,0.16,0.18,0,0,0,0,80,65,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
31,0.1,0.16,0.12,0.18,0,0,0,0,62,87,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
32,0.1,0.24,0.12,0.12,0,0,0,0,90,60,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
33,0.1,0.16,0.12,0.18,0,0,0,0,59,89,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
34,0.1,0.24,0.16,0.24,0,0,0,0,85,60,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
35,0.1,0.24,0.12,0.18,0,0,0,0,70,87,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
36,0.1,0.24,0.12,0.18,0,0,0,0,62,89,,,3.096300000000001,40.8,336.36700000000013,2,0,4,3,0,2
37,0.05,0.00414,0.0414,0.00924,0,1310,15,0.5,282,46.9,7.1,-22.3,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
38,0.15,0.00414,0.0414,0.00924,0,1310,15,0.5,263,49,24,-24.3,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
39,0.05,0.00414,0.0414,0.00924,0,1310,15,2,330,45.7,4.7,-22.1,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
40,0.15,0.00414,0.0414,0.00924,0,1310,15,2,294,48.8,14.6,-20.6,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
41,0.05,0.00207,0.0414,0.00924,0,1310,15,1,295,48.4,9.9,-11.4,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
42,0.15,0.00207,0.0414,0.00924,0,1310,15,1,281,54.5,27.4,-10.8,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
43,0.05,0.00828,0.0414,0.00924,0,1310,15,1,984,48.9,4,-27.4,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
44,0.15,0.00828,0.0414,0.00924,0,1310,15,1,1120,48.2,12.5,-28.4,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
45,0.1,0.00207,0.0414,0.00924,0,1310,15,0.5,267,49.2,10.9,-14.3,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
46,0.1,0.00207,0.0414,0.00924,0,1310,15,2,199,49.5,18.1,-13.5,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
47,0.1,0.00828,0.0414,0.00924,0,1310,15,0.5,899,46.9,7.6,-30.8,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
48,0.1,0.00828,0.0414,0.00924,0,1310,15,2,992,46,8.1,-25.4,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
49,0.1,0.00414,0.0414,0.00924,0,1310,15,1,255,48.8,11.1,-25,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
50,0.1,0.00414,0.0414,0.00924,0,1310,15,1,245,49.2,12.8,-22.4,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
51,0.1,0.00414,0.0414,0.00924,0,1310,15,1,287,47.8,11.8,-21.8,3.3699000000000026,93.06000000000002,368.38500000000005,8,2,6,2,0,0
